EUW1_6835690099,41.9167,RED,BLUE,6,RED,0
EUW1_6941340232,29.1,RED,BLUE,5,RED,1
EUW1_6941349965,43.5833,RED,BLUE,6,BLUE,0
EUW1_6941355893,22.6833,BLUE,BLUE,2,None,0
EUW1_6941357414,34.2,RED,BLUE,5,RED,1
EUW1_6941367637,15.2833,BLUE,None,0,None,1
EUW1_6941368478,28.6833,RED,RED,4,RED,0
EUW1_6941380641,29.9667,BLUE,BLUE,4,None,0
EUW1_6941386820,25.1667,BLUE,BLUE,3,BLUE,0
EUW1_6941394636,28.6667,BLUE,BLUE,4,BLUE,0
EUW1_6941397896,42.5833,BLUE,RED,7,BLUE,0
EUW1_6941405143,31.2333,RED,RED,3,None,0
EUW1_6941410996,48.45,BLUE,BLUE,7,RED,0
EUW1_6941415454,21.2333,RED,BLUE,3,None,1
EUW1_6941415656,16.1,RED,RED,2,None,1
EUW1_6941416282,28.1833,BLUE,BLUE,4,BLUE,0
EUW1_6941423255,31.2667,RED,RED,3,RED,0
EUW1_6941425523,26.05,RED,BLUE,3,RED,0
EUW1_6941426759,32.55,RED,RED,4,BLUE,0
EUW1_6941429912,39.7167,RED,BLUE,5,BLUE,0
EUW1_6941431214,28.45,RED,RED,4,RED,0
EUW1_6941433124,24.2,BLUE,BLUE,3,None,1
EUW1_6941436812,34.1,RED,BLUE,4,BLUE,0
EUW1_6941446769,33.2,RED,RED,5,RED,0
EUW1_6941458814,42.3167,BLUE,RED,6,BLUE,0
EUW1_6941461038,37.15,BLUE,BLUE,5,BLUE,0
EUW1_6941462423,34.5167,RED,BLUE,5,BLUE,0
EUW1_6941467316,1.83333,RED,None,0,None,0
EUW1_6941469928,32.6,BLUE,RED,4,BLUE,0
EUW1_6941472011,25.6333,BLUE,BLUE,4,None,0
EUW1_6941477976,28.8,RED,RED,4,RED,0
EUW1_6941482263,32.3833,RED,RED,4,None,0
EUW1_6941484737,28.35,BLUE,BLUE,3,BLUE,0
EUW1_6941488582,24.25,BLUE,BLUE,3,None,0
EUW1_6941494384,27.9833,RED,BLUE,4,RED,1
EUW1_6941494604,42.55,RED,RED,6,RED,0
EUW1_6941500987,24.0833,BLUE,BLUE,3,None,0
EUW1_6941504047,19.9333,RED,RED,3,None,1
EUW1_6941504150,32.3833,BLUE,BLUE,5,BLUE,1
EUW1_6941509774,30.1333,RED,RED,4,RED,0
EUW1_6941523765,19.8,BLUE,RED,2,None,0
EUW1_6941527746,37.5167,RED,BLUE,4,RED,0
EUW1_6941529665,22.5667,RED,BLUE,3,None,0
EUW1_6941532725,26.3,RED,BLUE,4,None,0
EUW1_6941533735,20.3167,RED,RED,2,None,0
EUW1_6941536004,28.0667,BLUE,BLUE,3,BLUE,0
EUW1_6941549182,28.1333,RED,BLUE,4,RED,0
EUW1_6941549709,28.6,BLUE,RED,4,BLUE,1
EUW1_6941551461,26.1667,BLUE,RED,4,None,0
EUW1_6941551647,34.2167,RED,RED,4,RED,0
EUW1_6941552734,43.6333,RED,RED,6,BLUE,0
EUW1_6941557769,23.6833,BLUE,BLUE,3,None,1
EUW1_6941560067,29.8833,BLUE,RED,4,BLUE,0
EUW1_6941566938,35.55,RED,BLUE,6,RED,0
EUW1_6941568513,21.6167,RED,RED,3,RED,0
EUW1_6941570353,30.0333,RED,RED,4,RED,1
EUW1_6941572477,29,RED,RED,3,None,0
EUW1_6941586980,35.2667,RED,BLUE,5,RED,0
EUW1_6941590955,23.5833,BLUE,BLUE,3,None,0
EUW1_6941593239,27.0833,RED,RED,4,RED,1
EUW1_6941597306,36.1,RED,RED,5,BLUE,0
EUW1_6941599253,4.38333,RED,None,0,None,1
EUW1_6941601700,27.6333,BLUE,BLUE,3,BLUE,0
EUW1_6941603724,33.65,RED,BLUE,5,BLUE,0
EUW1_6941605354,19.4167,BLUE,BLUE,3,None,1
EUW1_6941606052,25.75,RED,RED,2,None,0
EUW1_6941606930,24.0167,BLUE,BLUE,3,BLUE,0
EUW1_6941612990,28.1,BLUE,BLUE,4,BLUE,0
EUW1_6941613929,24.85,RED,RED,3,RED,0
EUW1_6941614302,1.85,BLUE,None,0,None,0
EUW1_6941615288,25.75,BLUE,RED,3,BLUE,0
EUW1_6941624953,32.0167,BLUE,BLUE,4,BLUE,1
EUW1_6941628351,28.9167,BLUE,RED,4,BLUE,0
EUW1_6941628488,43.1167,BLUE,RED,6,BLUE,0
EUW1_6941637735,26.7333,BLUE,BLUE,4,BLUE,0
EUW1_6941641687,33.2,BLUE,BLUE,4,BLUE,0
EUW1_6941645043,16.1333,BLUE,BLUE,1,None,0
EUW1_6941646284,34.7167,RED,BLUE,5,RED,0
EUW1_6941652066,33.9167,BLUE,BLUE,5,BLUE,0
EUW1_6941653573,26.9333,BLUE,BLUE,3,BLUE,0
EUW1_6941655309,19.6333,RED,RED,2,None,1
EUW1_6941657270,1.75,BLUE,None,0,None,0
EUW1_6941660905,29.1667,RED,RED,4,RED,0
EUW1_6941666498,26.2333,RED,RED,3,RED,0
EUW1_6941670155,32.2,BLUE,BLUE,5,RED,1
EUW1_6941670156,40.6167,RED,BLUE,6,RED,0
EUW1_6941670575,43.7,BLUE,BLUE,6,RED,0
EUW1_6941671454,37.5833,RED,BLUE,5,RED,0
EUW1_6941671675,37.7333,BLUE,BLUE,6,RED,0
EUW1_6941672993,34.0333,BLUE,BLUE,5,BLUE,0
EUW1_6941674329,29.0833,RED,RED,4,RED,1
EUW1_6941688327,22.7833,BLUE,BLUE,3,BLUE,0
EUW1_6941692369,35.5,BLUE,BLUE,6,BLUE,0
EUW1_6941693522,34.15,BLUE,RED,5,RED,0
EUW1_6941701191,34.1833,BLUE,RED,5,RED,0
EUW1_6941703699,27.75,BLUE,RED,4,BLUE,1
EUW1_6941708456,34.7333,BLUE,RED,5,BLUE,0
EUW1_6941714022,33.65,BLUE,RED,5,None,0
EUW1_6941718108,31.8833,BLUE,BLUE,4,BLUE,1
EUW1_6941726135,26.4667,BLUE,BLUE,3,None,1
EUW1_6941730151,15.2167,RED,RED,2,None,1
EUW1_6941740819,36.6833,BLUE,BLUE,6,RED,0
EUW1_6941741559,26.1167,BLUE,BLUE,3,BLUE,0
EUW1_6941756132,23.15,RED,BLUE,2,RED,0
EUW1_6941758330,37.15,BLUE,BLUE,5,BLUE,0
EUW1_6941763616,31.3333,RED,RED,4,RED,0
EUW1_6941771444,27.5833,RED,BLUE,4,RED,0
EUW1_6941774690,36.9667,RED,BLUE,5,RED,0
EUW1_6941775309,25.4833,BLUE,RED,3,None,1
EUW1_6941804977,21.0167,BLUE,BLUE,3,None,1
EUW1_6941805836,49.3667,RED,RED,6,RED,0
EUW1_6941810256,29.4833,RED,RED,3,RED,0
EUW1_6941836791,28.6667,BLUE,BLUE,3,BLUE,0
EUW1_6941842990,19.0667,BLUE,RED,2,None,1
EUW1_6941863166,25.5333,RED,BLUE,3,RED,0
EUW1_6941868049,32.2167,BLUE,RED,5,BLUE,0
EUW1_6941873372,25.7,BLUE,BLUE,3,BLUE,0
EUW1_6941897190,30.5833,RED,BLUE,4,RED,0
EUW1_6941919732,27.5833,BLUE,BLUE,4,BLUE,1
EUW1_6941935339,23.15,BLUE,BLUE,2,BLUE,1
EUW1_6941953013,1.75,RED,None,0,None,0
EUW1_6941955674,34.1667,RED,BLUE,5,BLUE,0
EUW1_6941958394,15.4167,RED,RED,2,None,1
EUW1_6941968412,34.6333,RED,RED,5,RED,0
EUW1_6941969279,27.55,RED,BLUE,3,RED,0
EUW1_6941976468,39.35,BLUE,BLUE,6,RED,0
EUW1_6941987112,27.9167,BLUE,RED,4,BLUE,0
EUW1_6941987172,28.6667,BLUE,RED,3,RED,0
EUW1_6941994020,23.2167,BLUE,BLUE,3,BLUE,0
EUW1_6942002768,41.9833,BLUE,BLUE,6,RED,0
EUW1_6942005661,32.9833,BLUE,RED,4,RED,1
EUW1_6942013901,27.6667,BLUE,BLUE,4,None,1
EUW1_6942015367,34.0333,RED,RED,5,BLUE,1
EUW1_6942022143,28.6833,BLUE,BLUE,4,BLUE,0
EUW1_6942024276,30.45,BLUE,RED,4,RED,0
EUW1_6942033949,29.3333,BLUE,BLUE,4,RED,0
EUW1_6942045085,37.0333,RED,BLUE,6,RED,0
EUW1_6942053276,19.1667,BLUE,RED,3,None,1
EUW1_6942068405,16.1333,RED,RED,2,None,1
EUW1_6942070765,28.5167,RED,RED,3,RED,0
EUW1_6942093754,36.0167,BLUE,RED,5,RED,0
EUW1_6942098848,25.0167,BLUE,BLUE,3,BLUE,0
EUW1_6942098990,31.1833,RED,BLUE,4,RED,0
EUW1_6942101042,26.9167,BLUE,RED,4,BLUE,0
EUW1_6942110886,30.3667,BLUE,BLUE,4,BLUE,0
EUW1_6942111537,25.2,RED,RED,4,RED,0
EUW1_6942123291,29.0833,RED,RED,4,BLUE,0
EUW1_6942130428,22.6167,RED,RED,3,None,0
EUW1_6942144987,28.05,RED,BLUE,4,RED,0
EUW1_6942152181,17.3833,BLUE,RED,1,None,1
EUW1_6942152460,31.2333,RED,RED,4,RED,0
EUW1_6942165702,31.6,RED,BLUE,5,RED,0
EUW1_6942171781,29.25,RED,BLUE,5,BLUE,1
EUW1_6942172049,22.6667,RED,RED,3,None,1
EUW1_6942177973,33.6667,RED,RED,4,RED,0
EUW1_6942190127,32.5333,RED,RED,3,RED,0
EUW1_6942195951,35.9667,RED,BLUE,5,RED,0
EUW1_6942199539,43.45,BLUE,RED,6,RED,0
EUW1_6942203835,33.5,BLUE,RED,4,BLUE,0
EUW1_6942208943,24.6333,RED,RED,3,None,0
EUW1_6942209176,31.5667,RED,RED,4,RED,0
EUW1_6942209298,28.5167,RED,RED,4,RED,1
EUW1_6942213969,1.88333,BLUE,None,0,None,0
EUW1_6942226598,27.1333,BLUE,RED,3,BLUE,1
EUW1_6942228955,1.76667,BLUE,None,0,None,0
EUW1_6942229210,27.15,BLUE,BLUE,3,BLUE,0
EUW1_6942236750,26.5167,RED,BLUE,2,RED,1
EUW1_6942236852,29.8,BLUE,BLUE,3,BLUE,1
EUW1_6942236875,27.5667,RED,RED,4,RED,0
EUW1_6942245980,24.0667,RED,RED,4,None,1
EUW1_6942247381,42.05,BLUE,BLUE,5,BLUE,0
EUW1_6942250564,34,BLUE,RED,5,RED,0
EUW1_6942265761,35.6333,BLUE,RED,4,RED,0
EUW1_6942271180,46.65,BLUE,RED,7,RED,0
EUW1_6942275078,28.4667,RED,BLUE,4,RED,0
EUW1_6942275714,19.9667,BLUE,BLUE,2,None,1
EUW1_6942281047,26.1,BLUE,BLUE,4,None,1
EUW1_6942285286,32.1833,RED,RED,4,BLUE,0
EUW1_6942290223,15.25,BLUE,BLUE,2,None,1
EUW1_6942301424,28.15,RED,RED,4,RED,0
EUW1_6942306723,30.4167,RED,RED,4,RED,1
EUW1_6942307104,19.9833,BLUE,RED,1,None,1
EUW1_6942328881,31.3,RED,RED,3,RED,0
EUW1_6942329098,28.1,BLUE,BLUE,4,BLUE,0
EUW1_6942352344,28.6667,RED,RED,4,None,0
EUW1_6942358075,27.9333,RED,RED,3,None,0
EUW1_6942358767,29.8167,RED,RED,4,RED,0
EUW1_6942359694,38.0167,RED,BLUE,5,RED,0
EUW1_6942372028,28.55,RED,RED,4,None,0
EUW1_6942379381,31.55,BLUE,BLUE,4,BLUE,0
EUW1_6942383444,27.8167,RED,RED,4,RED,0
EUW1_6942391773,44.05,RED,BLUE,6,RED,0
EUW1_6942421427,23.2333,RED,RED,3,RED,0
EUW1_6942430425,32.3,RED,RED,4,BLUE,0
EUW1_6942448343,23.9,RED,BLUE,3,None,0
EUW1_6942452611,39.7,BLUE,RED,5,BLUE,0
EUW1_6942472389,31.8333,RED,RED,3,RED,0
EUW1_6942474593,21.3833,BLUE,BLUE,3,None,1
EUW1_6942480668,42.0167,RED,RED,6,RED,1
EUW1_6942493447,15.2833,BLUE,BLUE,1,None,1
EUW1_6942494368,37.4333,RED,RED,6,BLUE,0
EUW1_6942498236,28.5,BLUE,RED,4,BLUE,0
EUW1_6942514280,21.8167,RED,RED,2,None,0
EUW1_6942534374,25.5167,RED,BLUE,4,None,0
EUW1_6942536158,37.2,RED,BLUE,5,RED,0
EUW1_6942547080,25.2167,BLUE,BLUE,3,BLUE,0
EUW1_6942560986,33.8167,RED,RED,5,BLUE,0
EUW1_6942562382,11.65,BLUE,BLUE,1,None,1
EUW1_6942564516,32.9667,BLUE,BLUE,5,RED,0
EUW1_6942567514,29.3667,RED,RED,4,RED,0
EUW1_6942573462,21.0167,RED,RED,3,RED,1
EUW1_6942577603,26.3333,BLUE,RED,3,BLUE,0
EUW1_6942580574,29,RED,RED,4,RED,0
EUW1_6942588948,49.1167,BLUE,BLUE,7,BLUE,0
EUW1_6942601625,33.0167,BLUE,RED,5,BLUE,0
EUW1_6942608551,25.9167,RED,RED,3,RED,0
EUW1_6942616194,25.75,BLUE,BLUE,4,None,0
EUW1_6942617560,28.3,RED,BLUE,3,RED,0
EUW1_6942618812,34.7,BLUE,BLUE,5,RED,0
EUW1_6942625758,28.8833,BLUE,BLUE,4,RED,0
EUW1_6942639308,26.4,RED,RED,3,RED,0
EUW1_6942659038,39.25,RED,RED,6,BLUE,0
EUW1_6942659349,24.3833,BLUE,RED,3,None,1
EUW1_6942669720,20.55,BLUE,BLUE,2,None,1
EUW1_6942675701,2.21667,RED,None,0,None,0
EUW1_6942681602,22.85,BLUE,BLUE,2,None,0
EUW1_6942683744,44.0667,RED,BLUE,5,RED,0
EUW1_6942698119,34.4167,BLUE,BLUE,5,BLUE,0
EUW1_6942699532,15.4333,BLUE,BLUE,2,None,1
EUW1_6942699813,23.45,RED,RED,3,RED,0
EUW1_6942701479,23.7167,RED,RED,4,RED,1
EUW1_6942717340,37.6167,RED,BLUE,5,RED,0
EUW1_6942720257,22.6833,RED,RED,3,None,0
EUW1_6942734059,40.9167,RED,BLUE,6,BLUE,0
EUW1_6942751438,26.3667,RED,BLUE,4,None,0
EUW1_6942799316,17.0833,BLUE,RED,2,None,1
EUW1_6942805700,15.2833,RED,RED,2,None,1
EUW1_6942812622,30.6833,BLUE,RED,5,BLUE,0
EUW1_6942858946,26.4167,RED,RED,4,RED,0
EUW1_6942877667,21.6333,RED,RED,2,RED,0
EUW1_6942894651,34.3,RED,RED,6,RED,0
EUW1_6942896050,26.6167,RED,BLUE,4,None,0
EUW1_6942929532,26.2,BLUE,RED,4,BLUE,0
EUW1_6942938937,26.8667,BLUE,BLUE,3,None,0
EUW1_6943004105,40.3833,BLUE,BLUE,5,BLUE,0
EUW1_6943018005,38.7333,BLUE,RED,6,RED,0
EUW1_6943052204,36.05,BLUE,BLUE,5,RED,0
EUW1_6943179388,22.35,RED,BLUE,3,None,0
EUW1_6943214863,32.7,RED,BLUE,5,None,1
EUW1_6943223887,15.5167,RED,RED,2,None,1
EUW1_6943232705,42.3167,BLUE,RED,6,BLUE,0
EUW1_6943233889,30.55,BLUE,BLUE,3,BLUE,0
EUW1_6943262082,15.2167,BLUE,BLUE,1,None,1
EUW1_6943279145,37.35,RED,RED,5,BLUE,0
EUW1_6943289151,25.1167,RED,RED,4,None,1
EUW1_6943318146,29.5167,BLUE,BLUE,4,BLUE,0
EUW1_6943329142,33.2833,BLUE,BLUE,4,RED,0
EUW1_6943343463,25.0167,RED,RED,3,RED,0
EUW1_6943363582,25.0333,BLUE,BLUE,3,BLUE,0
EUW1_6943367360,25.9333,RED,BLUE,4,RED,0
EUW1_6943373610,35.0333,BLUE,RED,5,BLUE,0
EUW1_6943378063,24.0833,BLUE,RED,3,BLUE,1
EUW1_6943399754,15.9833,RED,RED,2,None,1
EUW1_6943400671,40.4667,RED,RED,6,RED,0
EUW1_6943423380,31.65,RED,RED,5,RED,0
EUW1_6943427300,32.95,RED,RED,4,RED,0
EUW1_6943466662,29.45,BLUE,RED,3,None,0
EUW1_6943471321,32.15,BLUE,RED,5,BLUE,0
EUW1_6943501027,18.7,BLUE,BLUE,3,None,1
EUW1_6943513809,31.25,BLUE,BLUE,4,BLUE,1
EUW1_6943530387,31.7833,BLUE,RED,4,BLUE,0
EUW1_6943537565,45.2667,RED,BLUE,7,BLUE,0
EUW1_6943588679,34.8833,RED,RED,4,RED,0
EUW1_6943610231,28,BLUE,BLUE,4,BLUE,0
EUW1_6943666165,26.6667,RED,RED,2,None,0
EUW1_6943677567,29.65,RED,RED,4,RED,0
EUW1_6943720978,29.8333,RED,RED,4,None,0
EUW1_6943784947,23.35,RED,RED,2,None,0
EUW1_6943796343,43.3333,RED,RED,6,BLUE,0
EUW1_6943827795,38.4833,RED,RED,6,RED,0
EUW1_6943898700,29.9333,BLUE,RED,3,BLUE,1
EUW1_6944105654,36.1667,RED,BLUE,5,RED,0
EUW1_6944134490,37.1667,RED,RED,5,RED,0
EUW1_6944269169,32.2333,RED,RED,5,RED,0
EUW1_6944334509,20.3333,RED,RED,3,None,1
EUW1_6944366511,24.2333,BLUE,RED,3,BLUE,1
EUW1_6944570585,29.4667,RED,RED,4,None,0
EUW1_6944582234,31.6833,RED,RED,4,RED,0
EUW1_6944614231,34.9833,BLUE,BLUE,5,BLUE,0
EUW1_6944640039,30.6,BLUE,RED,4,BLUE,1
EUW1_6944681649,32.9167,RED,RED,5,BLUE,0
EUW1_6944717542,36.9333,BLUE,RED,5,BLUE,1
EUW1_6944732232,18.7333,BLUE,BLUE,1,None,1
EUW1_6945007703,35.3667,RED,RED,5,RED,0
EUW1_6945087624,23.9667,RED,RED,3,None,0
EUW1_6945130288,34.6833,BLUE,RED,5,BLUE,0
EUW1_6945194062,25.35,RED,RED,3,RED,1
EUW1_6945239646,37.3833,BLUE,RED,5,BLUE,0
EUW1_6945278030,38.9667,RED,RED,6,BLUE,0
EUW1_6945316729,33.4667,RED,RED,5,RED,0
EUW1_6945408901,15.1833,RED,RED,2,None,1
EUW1_6945415578,33.5833,RED,BLUE,5,RED,0
EUW1_6945616640,25.1167,RED,BLUE,3,RED,0
